,차종,전장(mm),전폭(㎜),전고(㎜),축거(㎜)
8,현대 에쿠스::3.8 JS PREMIER AUTO,"5,120","1,870","1,480","2,840"
9,현대 에쿠스::3.8 JS ALCANTARA SELECTION AUTO,"5,120","1,870","1,480","2,840"
10,현대 에쿠스::3.8 JS PREMIER VIP AUTO,"5,120","1,870","1,480","2,840"
11,현대 에쿠스::4.5 VS PREMIER AUTO,"5,120","1,870","1,480","2,840"
12,현대 에쿠스::4.5 VS PREMIER VIP AUTO,"5,120","1,870","1,480","2,840"
13,현대 에쿠스::4.5 VS ALCANTARA SELECTION AUTO,"5,120","1,870","1,480","2,840"
14,현대 에쿠스::3.8 JL LIMOUSINE AUTO,"5,390","1,870","1,485","3,090"
15,현대 에쿠스::4.5 VL LIMOUSINE AUTO,"5,390","1,870","1,485","3,090"
1,현대 투싼::2.0 VGT 2WD JX STD,"4,325","1,800","1,680","2,630"
2,현대 투싼::2.0 VGT 2WD MILLION SPECIAL AUTO,"4,325","1,800","1,680","2,630"
3,현대 투싼::2.0 VGT 2WD MX DLX,"4,325","1,830","1,730","2,630"
4,현대 투싼::2.0 VGT 2WD MX SUP,"4,325","1,830","1,730","2,630"
5,현대 투싼::2.0 VGT 2WD MX STYLE PACK AUTO,"4,325","1,830","1,730","2,630"
6,현대 투싼::2.0 VGT 2WD MXL DLX AUTO,"4,325","1,830","1,730","2,630"
7,현대 투싼::2.0 VGT 2WD MXL SUP AUTO,"4,325","1,830","1,730","2,630"
1,현대 투싼::2.0 VGT 4WD JX,"4,325","1,830","1,730","2,630"
2,현대 투싼::2.0 VGT 4WD MX,"4,325","1,830","1,730","2,630"
3,현대 투싼::2.0 VGT 4WD MXL,"4,325","1,830","1,730","2,630"
1,현대 투싼::2.0 VVT 2WD WANNABE AUTO,"4,325","1,800","1,680","2,630"
2,현대 투싼::2.0 VVT 2WD MILLION SPECIAL AUTO,"4,325","1,800","1,680","2,630"
3,현대 투싼::2.0 VVT 2WD MX AUTO,"4,325","1,830","1,730","2,630"
4,현대 투싼::2.0 VVT 2WD MXL AUTO,"4,325","1,830","1,730","2,630"
1,기아 프라이드::1.5 VGT LX,"4,240","1,695","1,470","2,500"
2,기아 프라이드::1.5 VGT SLX,"4,240","1,695","1,470","2,500"
3,기아 프라이드::1.4 DOHC L,"4,240","1,695","1,470","2,500"
4,기아 프라이드::1.4 DOHC LX,"4,240","1,695","1,470","2,500"
5,기아 프라이드::1.6 CVVT SLX,"4,240","1,695","1,470","2,500"
6,기아 프라이드::1.6 CVVT GOLD,"4,240","1,695","1,470","2,500"
7,기아 프라이드::1.6 CVVT RED PREMIUM AUTO,"4,240","1,695","1,470","2,500"
1,기아 프라이드::1.5 VGT LX,"3,990","1,695","1,470","2,500"
2,기아 프라이드::1.5 VGT SLX,"3,990","1,695","1,470","2,500"
3,기아 프라이드::1.4 DOHC L,"3,990","1,695","1,470","2,500"
4,기아 프라이드::1.4 DOHC LX,"3,990","1,695","1,470","2,500"
5,기아 프라이드::1.6 CVVT SLX,"3,990","1,695","1,470","2,500"
6,기아 프라이드::1.6 CVVT GOLD,"3,990","1,695","1,470","2,500"
7,기아 프라이드::1.6 CVVT RED PREMIUM AUTO,"3,990","1,695","1,470","2,500"
1,기아 포르테::1.6 CVVT S STD,"4,530","1,775","1,460","2,650"
2,기아 포르테::1.6 CVVT S DLX,"4,530","1,775","1,460","2,650"
3,기아 포르테::1.6 CVVT SI,"4,530","1,775","1,460","2,650"
4,기아 포르테::1.6 CVVT SI BLACK AUTO,"4,530","1,775","1,460","2,650"
5,기아 포르테::1.6 CVVT SLI AUTO,"4,530","1,775","1,460","2,650"
6,기아 포르테::1.6 CVVT SI BROWN AUTO,"4,530","1,775","1,460","2,650"
7,기아 포르테::1.6 CVVT SLI BLACK SPECIAL AUTO,"4,530","1,775","1,460","2,650"
1,기아 포르테::1.6 VGT S DLX AUTO,"4,530","1,775","1,460","2,650"
2,기아 포르테::1.6 VGT SI AUTO,"4,530","1,775","1,460","2,650"
3,기아 포르테::1.6 VGT SI BLACK AUTO,"4,530","1,775","1,460","2,650"
1,기아 오피러스::2.7 GH270 SPECIAL AUTO,"5,000","1,850","1,485","2,800"
2,기아 오피러스::2.7 GH270 SPECIAL LUXURY AUTO,"5,000","1,850","1,485","2,800"
3,기아 오피러스::3.3 GH330 SPECIAL AUTO,"5,000","1,850","1,485","2,800"
4,기아 오피러스::3.3 GH330 SPECIAL LUXURY AUTO,"5,000","1,850","1,485","2,800"
5,기아 오피러스::3.3 GH330 DLX AUTO,"5,000","1,850","1,485","2,800"
6,기아 오피러스::3.3 GH330 DLX LUXURY AUTO,"5,000","1,850","1,485","2,800"
7,기아 오피러스::3.3 GH330 SUP AUTO,"5,000","1,850","1,485","2,800"
8,기아 오피러스::3.3 GH330 SUP LUXURY AUTO,"5,000","1,850","1,485","2,800"
9,기아 오피러스::3.3 GH330 PREMIUM AUTO,"5,000","1,850","1,485","2,800"
10,기아 오피러스::3.8 GH380 PREMIUM AUTO,"5,000","1,850","1,485","2,800"
1,한국GM 젠트라::1.2 SX,"4,310","1,710","1,505","2,480"
2,한국GM 젠트라::1.6 CDX,"4,310","1,710","1,505","2,480"
3,한국GM 젠트라::1.2 SX AUTO,"4,310","1,710","1,505","2,480"
4,한국GM 젠트라::1.6 DIAMOND,"4,310","1,710","1,505","2,480"
5,한국GM 젠트라::1.6 CDX AUTO,"4,310","1,710","1,505","2,480"
6,한국GM 젠트라::1.6 DIAMOND AUTO,"4,310","1,710","1,505","2,480"
1,한국GM 젠트라 X::1.2 SE,"3,940","1,505","1,680","2,480"
2,한국GM 젠트라 X::1.2 SX,"3,940","1,505","1,680","2,480"
3,한국GM 젠트라 X::1.2 RED HOLIC,"3,940","1,505","1,680","2,480"
4,한국GM 젠트라 X::1.6 CDX,"3,940","1,505","1,680","2,480"
5,한국GM 젠트라 X::1.2 SE AUTO,"3,940","1,505","1,680","2,480"
6,한국GM 젠트라 X::1.2 SX AUTO,"3,940","1,505","1,680","2,480"
7,한국GM 젠트라 X::1.6 RED HOLIC,"3,940","1,505","1,680","2,480"
8,한국GM 젠트라 X::1.2 RED HOLIC AUTO,"3,940","1,505","1,680","2,480"
9,한국GM 젠트라 X::1.6 DIAMOND,"3,940","1,505","1,680","2,480"
10,한국GM 젠트라 X::1.6 CDX AUTO,"3,940","1,505","1,680","2,480"
11,한국GM 젠트라 X::1.6 RED HOLIC AUTO,"3,940","1,505","1,680","2,480"
12,한국GM 젠트라 X::1.6 DIAMOND AUTO,"3,940","1,505","1,680","2,480"
1,한국GM 젠트라 X::1.6 CDX,"3,895","1,670","1,495","2,480"
2,한국GM 젠트라 X::1.6 RED HOLIC,"3,895","1,670","1,495","2,480"
3,한국GM 젠트라 X::1.6 CDX AUTO,"3,895","1,670","1,495","2,480"
4,한국GM 젠트라 X::1.6 RED HOLIC AUTO,"3,895","1,670","1,495","2,480"
1,한국GM 라세티 프리미어::1.6 SE,"4,600","1,790","1,475","2,685"
2,한국GM 라세티 프리미어::1.6 SE DLX,"4,600","1,790","1,475","2,685"
3,한국GM 라세티 프리미어::1.6 SE AUTO,"4,600","1,790","1,475","2,685"
4,한국GM 라세티 프리미어::1.6 SE DLX AUTO,"4,600","1,790","1,475","2,685"
5,한국GM 라세티 프리미어::1.6 SX STD,"4,600","1,790","1,475","2,685"
6,한국GM 라세티 프리미어::1.6 SX DLX,"4,600","1,790","1,475","2,685"
7,한국GM 라세티 프리미어::1.6 CDX STD,"4,600","1,790","1,475","2,685"
8,한국GM 라세티 프리미어::1.6 SX STD AUTO,"4,600","1,790","1,475","2,685"
9,한국GM 라세티 프리미어::1.6 CDX DLX,"4,600","1,790","1,475","2,685"
10,한국GM 라세티 프리미어::1.6 SX DLX AUTO,"4,600","1,790","1,475","2,685"
11,한국GM 라세티 프리미어::1.6 CDX STD AUTO,"4,600","1,790","1,475","2,685"
12,한국GM 라세티 프리미어::1.6 CDX DLX AUTO,"4,600","1,790","1,475","2,685"
13,한국GM 라세티 프리미어::1.6 CDX BLUE AND BLACK EDITION,"4,600","1,790","1,475","2,685"
14,한국GM 라세티 프리미어::1.6 CDX BLUE AND BLACK EDITION AUTO,"4,600","1,790","1,475","2,685"
1,한국GM 베리타스::3.6 V6 DELUXE AUTO,"5,195","1,895","1,480","3,009"
2,한국GM 베리타스::3.6 V6 PREMIUM AUTO,"5,195","1,895","1,480","3,009"
3,한국GM 베리타스::3.6 V6 LUXURY AUTO,"5,195","1,895","1,480","3,009"
1,한국GM 윈스톰 맥스::2.0 VCDI DLX 4WD AUTO,"4,575","1,850","1,705","2,705"
2,한국GM 윈스톰 맥스::2.0 VCDI H-DLX 4WD AUTO,"4,575","1,850","1,705","2,705"
1,한국GM 뉴 라세티::2.0 TCDI DIAMOND,"4,295","1,725","1,445","2,600"
2,한국GM 뉴 라세티::2.0 TCDI DIAMOND AUTO,"4,295","1,725","1,445","2,600"
3,한국GM 뉴 라세티::1.6 LUX,"4,295","1,725","1,445","2,600"
4,한국GM 뉴 라세티::1.6 LUX AUTO,"4,295","1,725","1,445","2,600"
5,한국GM 뉴 라세티::1.6 SX,"4,295","1,725","1,445","2,600"
6,한국GM 뉴 라세티::1.6 DIAMOND,"4,295","1,725","1,445","2,600"
7,한국GM 뉴 라세티::1.6 SX AUTO,"4,295","1,725","1,445","2,600"
8,한국GM 뉴 라세티::1.6 DIAMOND AUTO,"4,295","1,725","1,445","2,600"
1,한국GM 뉴 라세티::2.0 TCDI EX,"4,580","1,725","1,460","2,600"
2,한국GM 뉴 라세티::2.0 TCDI EX AUTO,"4,580","1,725","1,460","2,600"
1,르노삼성 SM3 뉴 제너레이션::1.6 PE,"4,510","1,710","1,440","2,535"
2,르노삼성 SM3 뉴 제너레이션::1.6 PE AUTO,"4,510","1,710","1,440","2,535"
3,르노삼성 SM3 뉴 제너레이션::1.6 SE,"4,510","1,710","1,440","2,535"
4,르노삼성 SM3 뉴 제너레이션::1.6 SE AUTO,"4,510","1,710","1,440","2,535"
5,르노삼성 SM3 뉴 제너레이션::1.6 LE,"4,510","1,710","1,440","2,535"
6,르노삼성 SM3 뉴 제너레이션::1.6 NEO,"4,510","1,710","1,440","2,535"
7,르노삼성 SM3 뉴 제너레이션::1.6 LE AUTO,"4,510","1,710","1,440","2,535"
8,르노삼성 SM3 뉴 제너레이션::1.6 NEO AUTO,"4,510","1,710","1,440","2,535"
1,르노삼성 SM5 뉴 임프레션::2.0 PE AUTO,"4,905","1,787","1,475","2,775"
2,르노삼성 SM5 뉴 임프레션::2.0 SE AUTO,"4,905","1,787","1,475","2,775"
3,르노삼성 SM5 뉴 임프레션::2.0 SE PLUS AUTO,"4,905","1,787","1,475","2,775"
4,르노삼성 SM5 뉴 임프레션::2.0 XE AUTO,"4,905","1,787","1,475","2,775"
5,르노삼성 SM5 뉴 임프레션::2.0 LE AUTO,"4,905","1,787","1,475","2,775"
6,르노삼성 SM5 뉴 임프레션::2.0 LE EXCLUSIVE AUTO,"4,905","1,787","1,475","2,775"
7,르노삼성 SM5 뉴 임프레션::2.0 LE PLUS AUTO,"4,905","1,787","1,475","2,775"
1,르노삼성 SM7 뉴 아트::2.3 SE AUTO,"4,950","1,785","1,475","2,775"
2,르노삼성 SM7 뉴 아트::2.3 LE AUTO,"4,950","1,785","1,475","2,775"
3,르노삼성 SM7 뉴 아트::2.3 RE AUTO,"4,950","1,785","1,475","2,775"
4,르노삼성 SM7 뉴 아트::3.5 RE35 AUTO,"4,950","1,785","1,475","2,775"
1,르노삼성 SM7 뉴 아트::2.3 SE AUTO,"4,950","1,785","1,475","2,775"
2,르노삼성 SM7 뉴 아트::2.3 LE AUTO,"4,950","1,785","1,475","2,775"
3,르노삼성 SM7 뉴 아트::2.3 RE AUTO,"4,950","1,785","1,475","2,775"
4,르노삼성 SM7 뉴 아트::2.3 PRESTIGE AUTO,"4,950","1,785","1,475","2,775"
5,르노삼성 SM7 뉴 아트::3.5 RE35 AUTO,"4,950","1,785","1,475","2,775"
1,르노삼성 QM5::2.0 DCI SE 2WD,"4,520","1,855","1,695","2,690"
2,르노삼성 QM5::2.0 DCI SE PLUS 2WD,"4,520","1,855","1,695","2,690"
3,르노삼성 QM5::2.0 DCI SE 2WD AUTO,"4,520","1,855","1,695","2,690"
4,르노삼성 QM5::2.0 DCI SE PLUS 2WD AUTO,"4,520","1,855","1,695","2,690"
5,르노삼성 QM5::2.0 DCI LE 2WD AUTO,"4,520","1,855","1,695","2,690"
6,르노삼성 QM5::2.0 DCI LE PLUS 2WD AUTO,"4,520","1,855","1,695","2,690"
7,르노삼성 QM5::2.0 DCI RE 2WD AUTO,"4,520","1,855","1,695","2,690"
1,르노삼성 QM5::2.0 DCI LE 4WD AUTO,"4,520","1,855","1,695","2,690"
2,르노삼성 QM5::2.0 DCI LE PLUS 4WD SPORTY,"4,520","1,855","1,695","2,690"
3,르노삼성 QM5::2.0 DCI LE PLUS 4WD AUTO,"4,520","1,855","1,695","2,690"
4,르노삼성 QM5::2.0 DCI RE 4WD AUTO,"4,520","1,855","1,695","2,690"
1,르노삼성 QM5::2.5 CVTC LE25 PLUS 2WD CITY CVT,"4,520","1,855","1,695","2,690"
2,르노삼성 QM5::2.5 CVTC RE25 2WD CITY CVT,"4,520","1,855","1,695","2,690"
1,쌍용 체어맨 H::2.8 500S DLX AUTO,"5,100","1,825","1,465","2,895"
2,쌍용 체어맨 H::2.8 500S SUP AUTO,"5,100","1,825","1,465","2,895"
3,쌍용 체어맨 H::3.2 600S SUP AUTO,"5,100","1,825","1,465","2,895"
1,쌍용 체어맨 W::CW 600 LUXURY AUTO,"5,100","1,895","1,495","2,970"
2,쌍용 체어맨 W::CW 600 PRESTIGE AUTO,"5,100","1,895","1,495","2,970"
3,쌍용 체어맨 W::CW 700 LUXURY AUTO,"5,100","1,895","1,495","2,970"
4,쌍용 체어맨 W::CW 700 PRESTIGE AUTO,"5,100","1,895","1,495","2,970"
5,쌍용 체어맨 W::CW 700 VVIP AUTO,"5,100","1,895","1,495","2,970"
6,쌍용 체어맨 W::CW 700 LIMOUSINE AUTO,"5,410","1,895","1,500","3,270"
1,쌍용 체어맨 W::V8 5000 VVIP AUTO,"5,100","1,895","1,495","2,970"
2,쌍용 체어맨 W::V8 5000 LIMOUSINE AUTO,"5,410","1,895","1,500","3,270"
1,쌍용 뉴 카이런::2.0 LV5 2WD,"4,710","1,890","1,750","2,740"
2,쌍용 뉴 카이런::2.0 LV5 2WD AUTO,"4,710","1,890","1,750","2,740"
3,쌍용 뉴 카이런::2.0 LV6 5STR 2WD AUTO,"4,710","1,890","1,750","2,740"
4,쌍용 뉴 카이런::2.0 LV6 2WD AUTO,"4,710","1,890","1,750","2,740"
1,쌍용 액티언::2.0 CX5 2WD,"4,455","1,880","1,740","2,740"
2,쌍용 액티언::2.0 CX5 2WD AUTO,"4,455","1,880","1,740","2,740"
3,쌍용 액티언::2.0 CLUB 2WD AUTO,"4,455","1,880","1,740","2,740"
1,쌍용 슈퍼 렉스턴::2.7 RX5 2WD DLX AUTO,"4,735","1,890","1,840","2,835"
2,쌍용 슈퍼 렉스턴::2.7 RX6 4WD DLX AUTO,"4,735","1,890","1,840","2,835"
3,쌍용 슈퍼 렉스턴::2.7 RX6 4WD SUP AUTO,"4,735","1,890","1,840","2,835"
4,쌍용 슈퍼 렉스턴::2.7 RX7 AWD DLX AUTO,"4,735","1,890","1,840","2,830"
5,쌍용 슈퍼 렉스턴::2.7 RX7 AWD SUP AUTO,"4,735","1,890","1,840","2,830"
6,쌍용 슈퍼 렉스턴::2.7 NOBLESSE AWD AUTO,"4,735","1,890","1,840","2,830"
1,기아 쏘울::1.6 CVVT U DLX,"4,105","1,785","1,610","2,550"
2,기아 쏘울::1.6 CVVT U SUP,"4,105","1,785","1,660","2,550"
3,기아 쏘울::1.6 CVVT 2U DLX,"4,105","1,785","1,660","2,550"
4,기아 쏘울::1.6 CVVT 2U SUP,"4,105","1,785","1,660","2,550"
5,기아 쏘울::1.6 CVVT 2U COOL AUTO,"4,105","1,785","1,660","2,550"
6,기아 쏘울::1.6 CVVT 4U AUTO,"4,105","1,785","1,660","2,550"
7,기아 쏘울::1.6 CVVT 4U COSMO AUTO,"4,105","1,785","1,660","2,550"
1,기아 쏘울::2.0 CVVT 2U DLX AUTO,"4,105","1,785","1,660","2,550"
2,기아 쏘울::2.0 CVVT 2U SUP AUTO,"4,105","1,785","1,660","2,550"
3,기아 쏘울::2.0 CVVT 4U AUTO,"4,105","1,785","1,660","2,550"
1,기아 쏘울::1.6 VGT U DLX,"4,105","1,785","1,610","2,550"
2,기아 쏘울::1.6 VGT U SUP,"4,105","1,785","1,660","2,550"
3,기아 쏘울::1.6 VGT 2U DLX,"4,105","1,785","1,660","2,550"
4,기아 쏘울::1.6 VGT 2U SUP,"4,105","1,785","1,660","2,550"
5,기아 쏘울::1.6 VGT 2U COOL AUTO,"4,105","1,785","1,660","2,550"
6,기아 쏘울::1.6 VGT 4U AUTO,"4,105","1,785","1,660","2,550"
7,기아 쏘울::1.6 VGT 4U COSMO AUTO,"4,105","1,785","1,660","2,550"
1,기아 뉴 카렌스::2.0 LPI GX DLX,"4,545","1,820","1,650","2,700"
2,기아 뉴 카렌스::2.0 LPI GX SUP,"4,545","1,820","1,650","2,700"
3,기아 뉴 카렌스::2.0 LPI BUSINESS AUTO,"4,545","1,820","1,650","2,700"
4,기아 뉴 카렌스::2.0 LPI GX DLX AUTO,"4,545","1,820","1,650","2,700"
5,기아 뉴 카렌스::2.0 LPI GLX DLX,"4,545","1,820","1,720","2,700"
6,기아 뉴 카렌스::2.0 LPI GX SUP AUTO,"4,545","1,820","1,650","2,700"
7,기아 뉴 카렌스::2.0 LPI GLX SUP,"4,545","1,820","1,720","2,700"
8,기아 뉴 카렌스::2.0 LPI GLX DLX AUTO,"4,545","1,820","1,720","2,700"
9,기아 뉴 카렌스::2.0 LPI GLX SUP AUTO,"4,545","1,820","1,720","2,700"
10,기아 뉴 카렌스::2.0 LPI PREMIUM AUTO,"4,545","1,820","1,720","2,700"
1,기아 뉴 카렌스::2.0 VGT GX DLX AUTO,"4,545","1,820","1,650","2,700"
2,기아 뉴 카렌스::2.0 VGT GX SUP AUTO,"4,545","1,820","1,650","2,700"
3,기아 뉴 카렌스::2.0 VGT GLX DLX AUTO,"4,545","1,820","1,720","2,700"
4,기아 뉴 카렌스::2.0 VGT GLX SUP AUTO,"4,545","1,820","1,720","2,700"
5,기아 뉴 카렌스::2.0 VGT PREMIUM AUTO,"4,545","1,820","1,720","2,700"
1,기아 뉴 스포티지::2.0 VGT 2WD LX DLX,"4,350","1,820","1,695","2,630"
2,기아 뉴 스포티지::2.0 VGT 2WD LX SUP,"4,350","1,820","1,695","2,630"
3,기아 뉴 스포티지::2.0 VGT 2WD BUSINESS AUTO,"4,350","1,820","1,695","2,630"
4,기아 뉴 스포티지::2.0 VGT 2WD LX LEISURE,"4,350","1,840","1,730","2,630"
5,기아 뉴 스포티지::2.0 VGT 2WD TLX DLX,"4,350","1,840","1,730","2,630"
6,기아 뉴 스포티지::2.0 VGT 2WD TLX SUP,"4,350","1,840","1,730","2,630"
7,기아 뉴 스포티지::2.0 VGT 2WD TLX VIP PACK,"4,350","1,840","1,730","2,630"
8,기아 뉴 스포티지::2.0 VGT 2WD LIMITED SUP AUTO,"4,350","1,840","1,730","2,630"
1,기아 뉴 스포티지::2.0 VGT 4WD LX DLX,"4,350","1,820","1,695","2,630"
2,기아 뉴 스포티지::2.0 VGT 4WD TLX DLX,"4,350","1,840","1,730","2,630"
3,기아 뉴 스포티지::2.0 VGT 4WD TLX SUP,"4,350","1,840","1,730","2,630"
1,기아 뉴 스포티지::2.0 CVVT 2WD FRIEND DLX AUTO,"4,350","1,840","1,730","2,630"
2,기아 뉴 스포티지::2.0 CVVT 2WD FRIEND SUP AUTO,"4,350","1,840","1,730","2,630"
3,기아 뉴 스포티지::2.0 CVVT 2WD TLX DLX AUTO,"4,350","1,840","1,730","2,630"
4,기아 뉴 스포티지::2.0 CVVT 2WD TLX SUP AUTO,"4,350","1,840","1,730","2,630"
5,기아 뉴 스포티지::2.0 CVVT 2WD TLX VIP PACK AUTO,"4,350","1,840","1,730","2,630"
1,기아 모하비::3.0 JV300 2WD DLX AUTO,"4,880","1,915","1,810","2,895"
2,기아 모하비::3.0 JV300 2WD ESSENCE AUTO,"4,880","1,915","1,810","2,895"
3,기아 모하비::3.0 JV300 2WD SUP AUTO,"4,880","1,915","1,810","2,895"
4,기아 모하비::3.0 QV300 2WD DLX AUTO,"4,880","1,915","1,810","2,895"
5,기아 모하비::3.0 QV300 2WD SUP AUTO,"4,880","1,915","1,810","2,895"
6,기아 모하비::3.0 KV300 2WD DLX AUTO,"4,880","1,915","1,810","2,895"
7,기아 모하비::3.0 KV300 2WD SUP AUTO,"4,880","1,915","1,810","2,895"
1,기아 모하비::3.0 JV300 4WD DLX AUTO,"4,880","1,915","1,810","2,895"
2,기아 모하비::3.0 JV300 4WD ESSENCE AUTO,"4,880","1,915","1,810","2,895"
3,기아 모하비::3.0 JV300 4WD SUP AUTO,"4,880","1,915","1,810","2,895"
4,기아 모하비::3.0 QV300 4WD DLX AUTO,"4,880","1,915","1,810","2,895"
5,기아 모하비::3.0 QV300 4WD SUP AUTO,"4,880","1,915","1,810","2,895"
6,기아 모하비::3.0 KV300 4WD DLX AUTO,"4,880","1,915","1,810","2,895"
7,기아 모하비::3.0 KV300 4WD SUP AUTO,"4,880","1,915","1,810","2,895"
1,기아 모하비::3.8 JV380 2WD ESSENCE AUTO,"4,880","1,915","1,810","2,895"
2,기아 모하비::3.8 QV380 2WD DLX AUTO,"4,880","1,915","1,810","2,895"
3,기아 모하비::3.8 KV380 2WD DLX AUTO,"4,880","1,915","1,810","2,895"
1,기아 모하비::4.6 KV460 4WD SUP AUTO,"4,880","1,915","1,810","2,895"
1,기아 뉴 쏘렌토::2.5 VGT 4X2 LX DLX AUTO,"4,590","1,885","1,725","2,710"
2,기아 뉴 쏘렌토::2.5 VGT 4X4 LX DLX AUTO,"4,590","1,885","1,725","2,710"
3,기아 뉴 쏘렌토::2.5 VGT 4X2 LX SUP AUTO,"4,590","1,885","1,725","2,710"
4,기아 뉴 쏘렌토::2.5 VGT 4X2 TLX DLX AUTO,"4,590","1,885","1,725","2,710"
5,기아 뉴 쏘렌토::2.5 VGT 4X4 LX SUP AUTO,"4,590","1,885","1,725","2,710"
6,기아 뉴 쏘렌토::2.5 VGT 4X4 TLX DLX AUTO,"4,590","1,885","1,725","2,710"
7,기아 뉴 쏘렌토::2.5 VGT 4X2 TLX SUP AUTO,"4,590","1,885","1,725","2,710"
8,기아 뉴 쏘렌토::2.5 VGT 4X4 TLX SUP AUTO,"4,590","1,885","1,725","2,710"
9,기아 뉴 쏘렌토::2.5 VGT 4X4 LIMITED AUTO,"4,590","1,885","1,725","2,710"
10,기아 뉴 쏘렌토::2.5 VGT 4X4 PREMIUM AUTO,"4,590","1,885","1,725","2,710"
1,기아 뉴 쏘렌토::2.5 VGT 5SEAT 4X2 LX DLX AUTO,"4,590","1,865","1,725","2,710"
2,기아 뉴 쏘렌토::2.5 VGT 5SEAT 4X2 LX SUP AUTO,"4,590","1,865","1,725","2,710"
3,기아 뉴 쏘렌토::2.5 VGT 5SEAT 4X4 LX DLX AUTO,"4,590","1,865","1,725","2,710"
4,기아 뉴 쏘렌토::2.5 VGT 5SEAT 4X2 TLX DLX AUTO,"4,590","1,865","1,725","2,710"
5,기아 뉴 쏘렌토::2.5 VGT 5SEAT 4X4 LX SUP AUTO,"4,590","1,865","1,725","2,710"
6,기아 뉴 쏘렌토::2.5 VGT 5SEAT 4X4 TLX DLX AUTO,"4,590","1,865","1,725","2,710"
7,기아 뉴 쏘렌토::2.5 VGT 5SEAT 4X2 TLX SUP AUTO,"4,590","1,865","1,725","2,710"
8,기아 뉴 쏘렌토::2.5 VGT 5SEAT 4X4 TLX SUP AUTO,"4,590","1,865","1,725","2,710"
1,기아 뉴 카니발::2.9 VGT HI-LIMOUSINE L290 STD AUTO,"5,145","1,985","2,075","3,020"
2,기아 뉴 카니발::2.9 VGT HI-LIMOUSINE L290 DLX AUTO,"5,145","1,985","2,075","3,020"
1,현대 투싼::2.0 VVT 2WD WANNABE AUTO,"4,325","1,800","1,680","2,630"
2,현대 투싼::2.0 VVT 2WD MILLION SPECIAL AUTO,"4,325","1,800","1,680","2,630"
3,현대 투싼::2.0 VVT 2WD MX AUTO,"4,325","1,830","1,730","2,630"
4,현대 투싼::2.0 VVT 2WD MXL AUTO,"4,325","1,830","1,730","2,630"
1,기아 포르테::1.6 CVVT S STD,"4,530","1,775","1,460","2,650"
2,기아 포르테::1.6 CVVT S DLX,"4,530","1,775","1,460","2,650"
3,기아 포르테::1.6 CVVT SI,"4,530","1,775","1,460","2,650"
4,기아 포르테::1.6 CVVT SI BLACK AUTO,"4,530","1,775","1,460","2,650"
5,기아 포르테::1.6 CVVT SLI AUTO,"4,530","1,775","1,460","2,650"
6,기아 포르테::1.6 CVVT SI BROWN AUTO,"4,530","1,775","1,460","2,650"
7,기아 포르테::1.6 CVVT SLI BLACK SPECIAL AUTO,"4,530","1,775","1,460","2,650"
1,기아 포르테::1.6 VGT S DLX AUTO,"4,530","1,775","1,460","2,650"
2,기아 포르테::1.6 VGT SI AUTO,"4,530","1,775","1,460","2,650"
3,기아 포르테::1.6 VGT SI BLACK AUTO,"4,530","1,775","1,460","2,650"
1,기아 뉴 스포티지::2.0 CVVT 2WD FRIEND DLX AUTO,"4,350","1,840","1,730","2,630"
2,기아 뉴 스포티지::2.0 CVVT 2WD FRIEND SUP AUTO,"4,350","1,840","1,730","2,630"
3,기아 뉴 스포티지::2.0 CVVT 2WD TLX DLX AUTO,"4,350","1,840","1,730","2,630"
4,기아 뉴 스포티지::2.0 CVVT 2WD TLX SUP AUTO,"4,350","1,840","1,730","2,630"
5,기아 뉴 스포티지::2.0 CVVT 2WD TLX VIP PACK AUTO,"4,350","1,840","1,730","2,630"
1,현대 그랜저TG::2.4 Q240 STANDARD AUTO,"4,895","1,850","1,490","2,780"
2,현대 그랜저TG::2.4 Q240 DELUXE AUTO,"4,895","1,850","1,490","2,780"
3,현대 그랜저TG::2.7 V6 Q270 DELUXE AUTO,"4,895","1,850","1,490","2,780"
4,현대 그랜저TG::2.7 V6 Q270 LUXURY AUTO,"4,895","1,850","1,490","2,780"
5,현대 그랜저TG::2.7 V6 Q270 LUXURY SMART PACK AUTO,"4,895","1,850","1,490","2,780"
6,현대 그랜저TG::2.7 V6 Q270 PREMIER AUTO,"4,895","1,850","1,490","2,780"
7,현대 그랜저TG::3.3 V6 L330 LUXURY AUTO,"4,895","1,850","1,495","2,780"
8,현대 그랜저TG::2.7 V6 Q270 PREMIER SMART PACK AUTO,"4,895","1,850","1,490","2,780"
9,현대 그랜저TG::3.3 V6 L330 TOP AUTO,"4,895","1,850","1,495","2,780"
10,현대 그랜저TG::3.3 V6 L330 LUXURY SMART PACK AUTO,"4,895","1,850","1,495","2,780"
11,현대 그랜저TG::3.3 V6 L330 TOP VIP PACK AUTO,"4,895","1,850","1,495","2,780"
1,현대 제네시스 (BH)::3.3 BH330 GRAND AUTO,"4,975","1,890","1,480","2,935"
2,현대 제네시스 (BH)::3.3 BH330 GRAND PRIME PACK AUTO,"4,975","1,890","1,480","2,935"
3,현대 제네시스 (BH)::3.3 BH330 LUXURY AUTO,"4,975","1,890","1,480","2,935"
4,현대 제네시스 (BH)::3.8 BH380 LUXURY AUTO,"4,975","1,890","1,480","2,935"
5,현대 제네시스 (BH)::3.3 BH330 LUXURY PRIME PACK AUTO,"4,975","1,890","1,480","2,935"
